"Path","ProposedArchiveTarget","Classification","C1eScriptsCount","C1eTestsCount","LiveScriptsRefCount","LiveTestsRefCount","DependencyType","LiveScriptsRefs","LiveTestsRefs","C1eSampleRefs","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow"
"docs/80_v2_1_vcpchat_embed_preflight.md","docs/archive/numbered_legacy/80_v2_1_vcpchat_embed_preflight.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v6_6_vcpchat_embed_implementation_preflight.js","tests\validation_checklist.md","docs/143_v6_1_runtime_product_surface_audit.md; docs/148_v6_6_vcpchat_embed_implementation_preflight.md; scripts/validate_v6_6_vcpchat_embed_implementation_preflight.js","false","false"
"docs/81_v2_1_vcpchat_source_read_authorization.md","docs/archive/numbered_legacy/81_v2_1_vcpchat_source_read_authorization.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/82_v2_1_vcpchat_source_scope_review.md","docs/archive/numbered_legacy/82_v2_1_vcpchat_source_scope_review.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/83_v2_1_real_vcpchat_read_preflight.md","docs/archive/numbered_legacy/83_v2_1_real_vcpchat_read_preflight.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/84_v2_1_real_vcpchat_read_authorization_request.md","docs/archive/numbered_legacy/84_v2_1_real_vcpchat_read_authorization_request.md","validator-blocked","2","1","1","1","scripts_and_tests","scripts\validate_v6_6_vcpchat_embed_implementation_preflight.js","tests\validation_checklist.md","docs/148_v6_6_vcpchat_embed_implementation_preflight.md; scripts/validate_v6_6_vcpchat_embed_implementation_preflight.js; tests/validation_checklist.md","false","false"
"docs/85_v2_2_real_vcpchat_read_authorization_fill.md","docs/archive/numbered_legacy/85_v2_2_real_vcpchat_read_authorization_fill.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/86_v2_2_filled_authorization_review_gate.md","docs/archive/numbered_legacy/86_v2_2_filled_authorization_review_gate.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/87_v2_2_real_vcpchat_read_final_authorization_preflight.md","docs/archive/numbered_legacy/87_v2_2_real_vcpchat_read_final_authorization_preflight.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/88_v2_2_one_time_real_vcpchat_read_authorization_request.md","docs/archive/numbered_legacy/88_v2_2_one_time_real_vcpchat_read_authorization_request.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/89_v2_2_one_time_real_vcpchat_read_execution_preflight.md","docs/archive/numbered_legacy/89_v2_2_one_time_real_vcpchat_read_execution_preflight.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/90_v2_3_real_vcpchat_execute_once_authorization_preplan.md","docs/archive/numbered_legacy/90_v2_3_real_vcpchat_execute_once_authorization_preplan.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/91_v2_3_execute_once_authorization_request_template.md","docs/archive/numbered_legacy/91_v2_3_execute_once_authorization_request_template.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/92_v2_3_execute_once_command_binding_preflight.md","docs/archive/numbered_legacy/92_v2_3_execute_once_command_binding_preflight.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/93_v2_3_execute_once_final_read_authorization_gate.md","docs/archive/numbered_legacy/93_v2_3_execute_once_final_read_authorization_gate.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/94_v2_4_execute_once_manual_parameter_fill_checklist.md","docs/archive/numbered_legacy/94_v2_4_execute_once_manual_parameter_fill_checklist.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/95_v2_4_execute_once_manual_parameter_review_gate.md","docs/archive/numbered_legacy/95_v2_4_execute_once_manual_parameter_review_gate.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/96_v2_4_execute_once_execution_authorization_gate.md","docs/archive/numbered_legacy/96_v2_4_execute_once_execution_authorization_gate.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/97_v2_4_execute_once_real_read_run_dry_run_readiness.md","docs/archive/numbered_legacy/97_v2_4_execute_once_real_read_run_dry_run_readiness.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/98_v2_5_post_read_sanitization_evidence_chain.md","docs/archive/numbered_legacy/98_v2_5_post_read_sanitization_evidence_chain.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/99_v2_5_sanitized_evidence_review_gate.md","docs/archive/numbered_legacy/99_v2_5_sanitized_evidence_review_gate.md","validator-blocked","0","1","0","1","tests_only","","tests\validation_checklist.md","tests/validation_checklist.md","false","false"
"docs/v14_025_visual_eval_seed_record_schema_planning_gate.md","docs/archive/phases/v14/v14_025_visual_eval_seed_record_schema_planning_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_026_visual_eval_seed_record_schema_draft_gate.md","docs/archive/phases/v14/v14_026_visual_eval_seed_record_schema_draft_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_027_visual_eval_seed_record_validator_planning_gate.md","docs/archive/phases/v14/v14_027_visual_eval_seed_record_validator_planning_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_028_visual_eval_seed_record_validator_implementation_gate.md","docs/archive/phases/v14/v14_028_visual_eval_seed_record_validator_implementation_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_029_visual_eval_rejected_seed_fixture_planning_gate.md","docs/archive/phases/v14/v14_029_visual_eval_rejected_seed_fixture_planning_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_030_visual_eval_rejected_seed_fixture_implementation_gate.md","docs/archive/phases/v14/v14_030_visual_eval_rejected_seed_fixture_implementation_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_031_visual_eval_seed_registry_planning_gate.md","docs/archive/phases/v14/v14_031_visual_eval_seed_registry_planning_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_032_visual_eval_seed_registry_schema_draft_gate.md","docs/archive/phases/v14/v14_032_visual_eval_seed_registry_schema_draft_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_033_visual_eval_seed_registry_validator_planning_gate.md","docs/archive/phases/v14/v14_033_visual_eval_seed_registry_validator_planning_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_034_visual_eval_seed_registry_validator_implementation_gate.md","docs/archive/phases/v14/v14_034_visual_eval_seed_registry_validator_implementation_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_037_pvos_kernel_minimal_implementation_gate.md","docs/archive/phases/v14/v14_037_pvos_kernel_minimal_implementation_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_038_pvos_kernel_dry_run_adapter_gate.md","docs/archive/phases/v14/v14_038_pvos_kernel_dry_run_adapter_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_039_review_result_protocol_hardening_gate.md","docs/archive/phases/v14/v14_039_review_result_protocol_hardening_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_040_review_protocol_adapter_binding_gate.md","docs/archive/phases/v14/v14_040_review_protocol_adapter_binding_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_041_review_console_protocol_static_contract_gate.md","docs/archive/phases/v14/v14_041_review_console_protocol_static_contract_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_042_review_console_protocol_ui_affordance_gate.md","docs/archive/phases/v14/v14_042_review_console_protocol_ui_affordance_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_043_review_protocol_fixture_negative_guard_gate.md","docs/archive/phases/v14/v14_043_review_protocol_fixture_negative_guard_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_044_review_protocol_negative_guard_adapter_handoff_gate.md","docs/archive/phases/v14/v14_044_review_protocol_negative_guard_adapter_handoff_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_045_review_console_negative_guard_ui_affordance_gate.md","docs/archive/phases/v14/v14_045_review_console_negative_guard_ui_affordance_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_046_review_decision_package_gate.md","docs/archive/phases/v14/v14_046_review_decision_package_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_047_review_decision_package_adapter_binding_gate.md","docs/archive/phases/v14/v14_047_review_decision_package_adapter_binding_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_048_review_console_decision_package_ui_binding_gate.md","docs/archive/phases/v14/v14_048_review_console_decision_package_ui_binding_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_049_evidence_record_and_blocker_decision_contract_gate.md","docs/archive/phases/v14/v14_049_evidence_record_and_blocker_decision_contract_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_050_evidence_blocker_adapter_handoff_gate.md","docs/archive/phases/v14/v14_050_evidence_blocker_adapter_handoff_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_051_review_console_evidence_blocker_ui_binding_gate.md","docs/archive/phases/v14/v14_051_review_console_evidence_blocker_ui_binding_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_052_evidence_blocker_contract_negative_fixture_gate.md","docs/archive/phases/v14/v14_052_evidence_blocker_contract_negative_fixture_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_053_evidence_blocker_adapter_negative_fixture_handoff_gate.md","docs/archive/phases/v14/v14_053_evidence_blocker_adapter_negative_fixture_handoff_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_054_review_console_adapter_negative_fixture_ui_binding_gate.md","docs/archive/phases/v14/v14_054_review_console_adapter_negative_fixture_ui_binding_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_055_review_console_adapter_negative_fixture_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_055_review_console_adapter_negative_fixture_draft_output_snapshot_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_056_review_console_blocker_arbiter_regression_matrix_gate.md","docs/archive/phases/v14/v14_056_review_console_blocker_arbiter_regression_matrix_gate.md","validator-blocked","2","1","2","1","scripts_and_tests","scripts\validate_mvp.ps1; scripts\validate_review_console_blocker_arbiter_boundary_scan.js","tests\schema_examples\review_console_blocker_arbiter_boundary_scan.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_057_review_console_blocker_arbiter_boundary_scan_gate.md","docs/archive/phases/v14/v14_057_review_console_blocker_arbiter_boundary_scan_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_058_review_blocker_arbiter_local_kernel_gate.md","docs/archive/phases/v14/v14_058_review_blocker_arbiter_local_kernel_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_059_review_blocker_arbiter_adapter_handoff_gate.md","docs/archive/phases/v14/v14_059_review_blocker_arbiter_adapter_handoff_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_060_review_console_blocker_arbiter_ui_binding_gate.md","docs/archive/phases/v14/v14_060_review_console_blocker_arbiter_ui_binding_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_061_review_console_blocker_arbiter_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_061_review_console_blocker_arbiter_draft_output_snapshot_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_062_review_console_blocker_arbiter_regression_matrix_refresh_gate.md","docs/archive/phases/v14/v14_062_review_console_blocker_arbiter_regression_matrix_refresh_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_063_review_blocker_arbiter_route_summary_gate.md","docs/archive/phases/v14/v14_063_review_blocker_arbiter_route_summary_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_064_review_memory_admission_control_gate.md","docs/archive/phases/v14/v14_064_review_memory_admission_control_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_065_review_production_admission_control_gate.md","docs/archive/phases/v14/v14_065_review_production_admission_control_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_066_review_admission_control_matrix_gate.md","docs/archive/phases/v14/v14_066_review_admission_control_matrix_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_067_review_report_contract_gate.md","docs/archive/phases/v14/v14_067_review_report_contract_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_068_review_report_adapter_handoff_gate.md","docs/archive/phases/v14/v14_068_review_report_adapter_handoff_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_069_review_report_console_binding_gate.md","docs/archive/phases/v14/v14_069_review_report_console_binding_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_070_review_report_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_070_review_report_draft_output_snapshot_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_071_review_report_negative_guard_static_handoff_gate.md","docs/archive/phases/v14/v14_071_review_report_negative_guard_static_handoff_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_072_review_report_negative_guard_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_072_review_report_negative_guard_draft_output_snapshot_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_073_review_report_negative_guard_regression_matrix_gate.md","docs/archive/phases/v14/v14_073_review_report_negative_guard_regression_matrix_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_074_review_report_route_summary_gate.md","docs/archive/phases/v14/v14_074_review_report_route_summary_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_075_review_report_admission_control_matrix_gate.md","docs/archive/phases/v14/v14_075_review_report_admission_control_matrix_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_076_review_report_production_exclusion_register_gate.md","docs/archive/phases/v14/v14_076_review_report_production_exclusion_register_gate.md","validator-blocked","2","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_127_production_exclusion_draft_current_goal_gap_review.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_077_review_report_memory_admission_register_gate.md","docs/archive/phases/v14/v14_077_review_report_memory_admission_register_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_078_review_report_memory_delta_draft_register_gate.md","docs/archive/phases/v14/v14_078_review_report_memory_delta_draft_register_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_079_review_report_final_local_closeout_gate.md","docs/archive/phases/v14/v14_079_review_report_final_local_closeout_gate.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_mvp.ps1","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_080_pvos_evidence_collector_blocker_A5_authorization_package_draft_gate.md","docs/archive/phases/v14/v14_080_pvos_evidence_collector_blocker_A5_authorization_package_draft_gate.md","validator-blocked","2","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_081_pvos_exact_a5_authorization_package.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_081_pvos_evidence_collector_blocker_exact_A5_authorization_package_gate.md","docs/archive/phases/v14/v14_081_pvos_evidence_collector_blocker_exact_A5_authorization_package_gate.md","validator-blocked","2","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_081_pvos_exact_a5_authorization_package.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_082_pvos_metadata_only_preflight_authorization_correction_gate.md","docs/archive/phases/v14/v14_082_pvos_metadata_only_preflight_authorization_correction_gate.md","validator-blocked","2","0","2","0","scripts_only","scripts\validate_mvp.ps1; scripts\validate_v14_082_pvos_metadata_only_preflight_authorization_correction.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_103_codex_session_lantern_codex_v1_square_hero_candidate_review.md","docs/archive/phases/v14/v14_103_codex_session_lantern_codex_v1_square_hero_candidate_review.md","validator-blocked","4","0","4","0","scripts_only","scripts\validate_codex_session_review_chain.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_121_codex_session_prompt_package_library_governance.js; scripts\validate_v14_122_local_review_record_schema_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_104_codex_session_womens_fashion_three_outfit_first_round_review.md","docs/archive/phases/v14/v14_104_codex_session_womens_fashion_three_outfit_first_round_review.md","validator-blocked","6","0","4","0","scripts_only","scripts\validate_codex_session_review_chain.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_120_visual_series_taxonomy_review_scorecard_alignment.js; scripts\validate_v14_122_local_review_record_schema_refresh.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_105_codex_session_womens_resort_relaxed_knit_final_review.md","docs/archive/phases/v14/v14_105_codex_session_womens_resort_relaxed_knit_final_review.md","validator-blocked","18","9","16","9","scripts_and_tests","scripts\compile_v14_149_authorization_packages.js; scripts\validate_codex_session_review_chain.js; scripts\validate_v14_111_codex_session_memory_delta_draft.js; scripts\validate_v14_119_prompt_to_artifact_completion_audit_current_goal_refresh.js; scripts\validate_v14_120_visual_series_taxonomy_review_scorecard_alignment.js; scripts\validate_v14_122_local_review_record_schema_refresh.js; scripts\validate_v14_123_memory_delta_draft_schema_alignment_for_codex_reviews.js; scripts\validate_v14_131_real_artifact_validation_and_accepted_sample_recoverability.js; scripts\validate_v14_141_recoverability_core_extraction.js; scripts\validate_v14_142_multi_accepted_sample_matrix.js; scripts\validate_v14_143_import_review_registry_schema_hardening.js; scripts\validate_v14_144_review_console_schema_binding.js; scripts\validate_v14_145_sample_lifecycle_state_machine.js; scripts\validate_v14_146_durable_archive_dry_run_manifest.js; scripts\validate_v14_147_production_candidate_eligibility_preflight.js; scripts\validate_v14_148_memory_delta_draft_package.js","tests\schema_examples\artifact_recoverability_dashboard_evidence.example.json; tests\schema_examples\v14_111_codex_session_memory_delta_draft.example.yaml; tests\schema_examples\v14_146_durable_archive_dry_run_manifest.example.yaml; tests\schema_examples\v14_147_production_candidate_eligibility_preflight.example.yaml; tests\schema_examples\v14_148_memory_delta_draft_package.example.yaml; tests\schema_examples\v14_152_review_console_handoff_contract.example.yaml; tests\schema_examples\v14_169_review_console_artifact_lifecycle_state_reader.example.json; tests\schema_examples\v14_175_review_console_artifact_detail_drawer_snapshot_static_regression.example.json; tests\schema_examples\v14_184_review_console_artifact_evidence_review_notes_panel.example.json",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
"docs/v14_106_womens_resort_relaxed_knit_formal_sample_promotion_package.md","docs/archive/phases/v14/v14_106_womens_resort_relaxed_knit_formal_sample_promotion_package.md","validator-blocked","1","0","1","0","scripts_only","scripts\validate_v14_131_real_artifact_validation_and_accepted_sample_recoverability.js","",".agent_board/CHECKPOINT.md; .agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","false","false"
