"Path","ProposedArchiveTarget","DependencyType","LiveScriptsRefCount","LiveTestsRefCount","StrategyBucket","WrapperRecommendation","MovementAllowedNow","ValidatorBehaviorChangeAllowedNow","RequiredNextEvidence"
"docs/278_v7_21_native_doubao_first_real_generation_post_run_review.md","docs/archive/numbered_legacy/278_v7_21_native_doubao_first_real_generation_post_run_review.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/279_v7_22_prompt_correction_no_watermark_unobstructed_product_v3.md","docs/archive/numbered_legacy/279_v7_22_prompt_correction_no_watermark_unobstructed_product_v3.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/280_v7_23_prompt_quality_gate_v1.md","docs/archive/numbered_legacy/280_v7_23_prompt_quality_gate_v1.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/281_v7_24_native_doubao_v3_post_run_review_accepted_candidate.md","docs/archive/numbered_legacy/281_v7_24_native_doubao_v3_post_run_review_accepted_candidate.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/282_v7_25_french_summer_rattan_bucket_bag_prompt_package.md","docs/archive/numbered_legacy/282_v7_25_french_summer_rattan_bucket_bag_prompt_package.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/283_v7_27_watermark_provenance_diagnostic.md","docs/archive/numbered_legacy/283_v7_27_watermark_provenance_diagnostic.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/284_v7_28_french_summer_watermark_control_prompt_correction.md","docs/archive/numbered_legacy/284_v7_28_french_summer_watermark_control_prompt_correction.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/285_v7_30_native_doubao_watermark_parameter_enforcement.md","docs/archive/numbered_legacy/285_v7_30_native_doubao_watermark_parameter_enforcement.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/286_v7_31_native_doubao_french_summer_rattan_bag_v2_watermark_off_post_run_review_accepted_candidate.md","docs/archive/numbered_legacy/286_v7_31_native_doubao_french_summer_rattan_bag_v2_watermark_off_post_run_review_accepted_candidate.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/288_v7_33_failure_registry.md","docs/archive/numbered_legacy/288_v7_33_failure_registry.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/289_v7_34_3_shot_stability_test_plan.md","docs/archive/numbered_legacy/289_v7_34_3_shot_stability_test_plan.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/30_release_readiness_report.md","docs/archive/numbered_legacy/30_release_readiness_report.md","scripts_and_tests","3","3","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/31_install_and_operation_guide.md","docs/archive/numbered_legacy/31_install_and_operation_guide.md","scripts_and_tests","3","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/32_final_acceptance_report.md","docs/archive/numbered_legacy/32_final_acceptance_report.md","scripts_and_tests","3","3","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/33_post_execution_checkpoint.md","docs/archive/numbered_legacy/33_post_execution_checkpoint.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/34_v1_0_true_loop_closeout.md","docs/archive/numbered_legacy/34_v1_0_true_loop_closeout.md","scripts_and_tests","3","3","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/35_v1_0_github_intake_review.md","docs/archive/numbered_legacy/35_v1_0_github_intake_review.md","scripts_and_tests","1","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/50_v2_0_productization_plan.md","docs/archive/numbered_legacy/50_v2_0_productization_plan.md","scripts_and_tests","1","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/60_v2_0_productization_baseline_readiness.md","docs/archive/numbered_legacy/60_v2_0_productization_baseline_readiness.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/70_v2_0_productization_baseline.md","docs/archive/numbered_legacy/70_v2_0_productization_baseline.md","scripts_and_tests","1","2","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/80_v2_1_vcpchat_embed_preflight.md","docs/archive/numbered_legacy/80_v2_1_vcpchat_embed_preflight.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/81_v2_1_vcpchat_source_read_authorization.md","docs/archive/numbered_legacy/81_v2_1_vcpchat_source_read_authorization.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/82_v2_1_vcpchat_source_scope_review.md","docs/archive/numbered_legacy/82_v2_1_vcpchat_source_scope_review.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/83_v2_1_real_vcpchat_read_preflight.md","docs/archive/numbered_legacy/83_v2_1_real_vcpchat_read_preflight.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/84_v2_1_real_vcpchat_read_authorization_request.md","docs/archive/numbered_legacy/84_v2_1_real_vcpchat_read_authorization_request.md","scripts_and_tests","1","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/85_v2_2_real_vcpchat_read_authorization_fill.md","docs/archive/numbered_legacy/85_v2_2_real_vcpchat_read_authorization_fill.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/86_v2_2_filled_authorization_review_gate.md","docs/archive/numbered_legacy/86_v2_2_filled_authorization_review_gate.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/87_v2_2_real_vcpchat_read_final_authorization_preflight.md","docs/archive/numbered_legacy/87_v2_2_real_vcpchat_read_final_authorization_preflight.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/88_v2_2_one_time_real_vcpchat_read_authorization_request.md","docs/archive/numbered_legacy/88_v2_2_one_time_real_vcpchat_read_authorization_request.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/89_v2_2_one_time_real_vcpchat_read_execution_preflight.md","docs/archive/numbered_legacy/89_v2_2_one_time_real_vcpchat_read_execution_preflight.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/90_v2_3_real_vcpchat_execute_once_authorization_preplan.md","docs/archive/numbered_legacy/90_v2_3_real_vcpchat_execute_once_authorization_preplan.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/91_v2_3_execute_once_authorization_request_template.md","docs/archive/numbered_legacy/91_v2_3_execute_once_authorization_request_template.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/92_v2_3_execute_once_command_binding_preflight.md","docs/archive/numbered_legacy/92_v2_3_execute_once_command_binding_preflight.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/93_v2_3_execute_once_final_read_authorization_gate.md","docs/archive/numbered_legacy/93_v2_3_execute_once_final_read_authorization_gate.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/94_v2_4_execute_once_manual_parameter_fill_checklist.md","docs/archive/numbered_legacy/94_v2_4_execute_once_manual_parameter_fill_checklist.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/95_v2_4_execute_once_manual_parameter_review_gate.md","docs/archive/numbered_legacy/95_v2_4_execute_once_manual_parameter_review_gate.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/96_v2_4_execute_once_execution_authorization_gate.md","docs/archive/numbered_legacy/96_v2_4_execute_once_execution_authorization_gate.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/97_v2_4_execute_once_real_read_run_dry_run_readiness.md","docs/archive/numbered_legacy/97_v2_4_execute_once_real_read_run_dry_run_readiness.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/98_v2_5_post_read_sanitization_evidence_chain.md","docs/archive/numbered_legacy/98_v2_5_post_read_sanitization_evidence_chain.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/99_v2_5_sanitized_evidence_review_gate.md","docs/archive/numbered_legacy/99_v2_5_sanitized_evidence_review_gate.md","tests_only","0","1","fixture_or_test_reference_strategy_required_before_move","not_default; prefer fixture rewrite strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_025_visual_eval_seed_record_schema_planning_gate.md","docs/archive/phases/v14/v14_025_visual_eval_seed_record_schema_planning_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_026_visual_eval_seed_record_schema_draft_gate.md","docs/archive/phases/v14/v14_026_visual_eval_seed_record_schema_draft_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_027_visual_eval_seed_record_validator_planning_gate.md","docs/archive/phases/v14/v14_027_visual_eval_seed_record_validator_planning_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_028_visual_eval_seed_record_validator_implementation_gate.md","docs/archive/phases/v14/v14_028_visual_eval_seed_record_validator_implementation_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_029_visual_eval_rejected_seed_fixture_planning_gate.md","docs/archive/phases/v14/v14_029_visual_eval_rejected_seed_fixture_planning_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_030_visual_eval_rejected_seed_fixture_implementation_gate.md","docs/archive/phases/v14/v14_030_visual_eval_rejected_seed_fixture_implementation_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_031_visual_eval_seed_registry_planning_gate.md","docs/archive/phases/v14/v14_031_visual_eval_seed_registry_planning_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_032_visual_eval_seed_registry_schema_draft_gate.md","docs/archive/phases/v14/v14_032_visual_eval_seed_registry_schema_draft_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_033_visual_eval_seed_registry_validator_planning_gate.md","docs/archive/phases/v14/v14_033_visual_eval_seed_registry_validator_planning_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_034_visual_eval_seed_registry_validator_implementation_gate.md","docs/archive/phases/v14/v14_034_visual_eval_seed_registry_validator_implementation_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_037_pvos_kernel_minimal_implementation_gate.md","docs/archive/phases/v14/v14_037_pvos_kernel_minimal_implementation_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_038_pvos_kernel_dry_run_adapter_gate.md","docs/archive/phases/v14/v14_038_pvos_kernel_dry_run_adapter_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_039_review_result_protocol_hardening_gate.md","docs/archive/phases/v14/v14_039_review_result_protocol_hardening_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_040_review_protocol_adapter_binding_gate.md","docs/archive/phases/v14/v14_040_review_protocol_adapter_binding_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_041_review_console_protocol_static_contract_gate.md","docs/archive/phases/v14/v14_041_review_console_protocol_static_contract_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_042_review_console_protocol_ui_affordance_gate.md","docs/archive/phases/v14/v14_042_review_console_protocol_ui_affordance_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_043_review_protocol_fixture_negative_guard_gate.md","docs/archive/phases/v14/v14_043_review_protocol_fixture_negative_guard_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_044_review_protocol_negative_guard_adapter_handoff_gate.md","docs/archive/phases/v14/v14_044_review_protocol_negative_guard_adapter_handoff_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_045_review_console_negative_guard_ui_affordance_gate.md","docs/archive/phases/v14/v14_045_review_console_negative_guard_ui_affordance_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_046_review_decision_package_gate.md","docs/archive/phases/v14/v14_046_review_decision_package_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_047_review_decision_package_adapter_binding_gate.md","docs/archive/phases/v14/v14_047_review_decision_package_adapter_binding_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_048_review_console_decision_package_ui_binding_gate.md","docs/archive/phases/v14/v14_048_review_console_decision_package_ui_binding_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_049_evidence_record_and_blocker_decision_contract_gate.md","docs/archive/phases/v14/v14_049_evidence_record_and_blocker_decision_contract_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_050_evidence_blocker_adapter_handoff_gate.md","docs/archive/phases/v14/v14_050_evidence_blocker_adapter_handoff_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_051_review_console_evidence_blocker_ui_binding_gate.md","docs/archive/phases/v14/v14_051_review_console_evidence_blocker_ui_binding_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_052_evidence_blocker_contract_negative_fixture_gate.md","docs/archive/phases/v14/v14_052_evidence_blocker_contract_negative_fixture_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_053_evidence_blocker_adapter_negative_fixture_handoff_gate.md","docs/archive/phases/v14/v14_053_evidence_blocker_adapter_negative_fixture_handoff_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_054_review_console_adapter_negative_fixture_ui_binding_gate.md","docs/archive/phases/v14/v14_054_review_console_adapter_negative_fixture_ui_binding_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_055_review_console_adapter_negative_fixture_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_055_review_console_adapter_negative_fixture_draft_output_snapshot_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_056_review_console_blocker_arbiter_regression_matrix_gate.md","docs/archive/phases/v14/v14_056_review_console_blocker_arbiter_regression_matrix_gate.md","scripts_and_tests","2","1","long_term_retain_until_validator_and_test_compatibility_plan","not_default; possible only after validator/test compatibility design","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_057_review_console_blocker_arbiter_boundary_scan_gate.md","docs/archive/phases/v14/v14_057_review_console_blocker_arbiter_boundary_scan_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_058_review_blocker_arbiter_local_kernel_gate.md","docs/archive/phases/v14/v14_058_review_blocker_arbiter_local_kernel_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_059_review_blocker_arbiter_adapter_handoff_gate.md","docs/archive/phases/v14/v14_059_review_blocker_arbiter_adapter_handoff_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_060_review_console_blocker_arbiter_ui_binding_gate.md","docs/archive/phases/v14/v14_060_review_console_blocker_arbiter_ui_binding_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_061_review_console_blocker_arbiter_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_061_review_console_blocker_arbiter_draft_output_snapshot_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_062_review_console_blocker_arbiter_regression_matrix_refresh_gate.md","docs/archive/phases/v14/v14_062_review_console_blocker_arbiter_regression_matrix_refresh_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_063_review_blocker_arbiter_route_summary_gate.md","docs/archive/phases/v14/v14_063_review_blocker_arbiter_route_summary_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_064_review_memory_admission_control_gate.md","docs/archive/phases/v14/v14_064_review_memory_admission_control_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_065_review_production_admission_control_gate.md","docs/archive/phases/v14/v14_065_review_production_admission_control_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_066_review_admission_control_matrix_gate.md","docs/archive/phases/v14/v14_066_review_admission_control_matrix_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_067_review_report_contract_gate.md","docs/archive/phases/v14/v14_067_review_report_contract_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_068_review_report_adapter_handoff_gate.md","docs/archive/phases/v14/v14_068_review_report_adapter_handoff_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_069_review_report_console_binding_gate.md","docs/archive/phases/v14/v14_069_review_report_console_binding_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_070_review_report_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_070_review_report_draft_output_snapshot_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_071_review_report_negative_guard_static_handoff_gate.md","docs/archive/phases/v14/v14_071_review_report_negative_guard_static_handoff_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_072_review_report_negative_guard_draft_output_snapshot_gate.md","docs/archive/phases/v14/v14_072_review_report_negative_guard_draft_output_snapshot_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_073_review_report_negative_guard_regression_matrix_gate.md","docs/archive/phases/v14/v14_073_review_report_negative_guard_regression_matrix_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_074_review_report_route_summary_gate.md","docs/archive/phases/v14/v14_074_review_report_route_summary_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_075_review_report_admission_control_matrix_gate.md","docs/archive/phases/v14/v14_075_review_report_admission_control_matrix_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_076_review_report_production_exclusion_register_gate.md","docs/archive/phases/v14/v14_076_review_report_production_exclusion_register_gate.md","scripts_only","2","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_077_review_report_memory_admission_register_gate.md","docs/archive/phases/v14/v14_077_review_report_memory_admission_register_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_078_review_report_memory_delta_draft_register_gate.md","docs/archive/phases/v14/v14_078_review_report_memory_delta_draft_register_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
"docs/v14_079_review_report_final_local_closeout_gate.md","docs/archive/phases/v14/v14_079_review_report_final_local_closeout_gate.md","scripts_only","1","0","retain_original_path_until_validator_reference_strategy_exists","not_default; prefer validator allowlist or fixture strategy first","false","false","exact scripts/tests reference package plus compatibility validator before any move"
